time,open,high,low,close,volume
2022-12-11,1795.99,1810.01,1765.85,1797.46,705342
2022-12-18,1796.94,1824.52,1773.75,1793.1,768627
2022-12-25,1792.62,1823.84,1783.79,1798.51,686942
2023-01-01,1800.08,1833.63,1797.04,1823.55,418727
2023-01-08,1826.57,1869.87,1823.52,1866.03,590203
2023-01-15,1867.72,1921.89,1866.44,1920.29,721452
2023-01-22,1919.0,1937.54,1896.59,1925.92,702635
2023-01-29,1925.87,1949.09,1911.4,1928.3,697009
2023-02-05,1927.19,1959.68,1861.44,1865.81,846902
2023-02-12,1862.02,1890.31,1852.8,1865.35,696549
2023-02-19,1864.68,1870.66,1818.9,1842.54,651492
2023-02-26,1840.89,1847.48,1808.93,1810.82,588820
2023-03-05,1812.62,1856.32,1804.69,1855.3,584208
2023-03-12,1854.2,1870.18,1809.41,1867.15,680068
2023-03-19,1886.16,1988.17,1871.55,1988.17,1026692
2023-03-26,1986.7,2009.8,1934.27,1978.81,861257
2023-04-02,1977.94,1987.63,1944.04,1969.41,610685
2023-04-09,1967.06,2032.26,1949.76,2007.32,547435
2023-04-16,1997.3,2048.67,1981.72,2004.42,718766
2023-04-23,1999.29,2015.05,1969.18,1982.84,731626
2023-04-30,1982.38,2009.43,1974.13,1989.55,823616
2023-05-07,1989.54,2066.81,1977.09,2016.54,859289
2023-05-14,2017.12,2048.18,2000.89,2010.91,720579
2023-05-21,2008.04,2022.21,1951.98,1977.5,627079
2023-05-28,1977.99,1985.29,1936.76,1946.72,636757
2023-06-04,1942.84,1983.48,1932.05,1947.62,566615
2023-06-11,1947.68,1973.1,1938.13,1960.46,573758
2023-06-18,1960.21,1971.13,1924.7,1957.51,633824
2023-06-25,1957.62,1958.76,1909.99,1920.53,537883
2023-07-02,1925.15,1933.36,1892.95,1919.17,712067
2023-07-09,1918.6,1935.05,1902.59,1925.31,624977
2023-07-16,1924.76,1963.78,1912.69,1955.45,770724
2023-07-23,1955.47,1987.43,1945.77,1961.84,711220
2023-07-30,1962.41,1982.23,1942.57,1959.15,728247
2023-08-06,1959.58,1972.39,1925.53,1942.65,675597
2023-08-13,1942.75,1946.72,1910.77,1913.62,551713
2023-08-20,1913.35,1916.24,1885.04,1889.37,617583
2023-08-27,1889.66,1923.4,1884.81,1914.21,622379
2023-09-03,1914.86,1953.02,1912.77,1939.85,566074
2023-09-10,1940.41,1946.28,1915.31,1919.13,471900
2023-09-17,1920.36,1930.77,1901.02,1923.68,603394
2023-09-24,1923.42,1947.42,1913.9,1925.25,561848
2023-10-01,1925.07,1927.22,1846.33,1848.74,596300
2023-10-08,1846.45,1848.93,1810.47,1831.84,892818
2023-10-15,1847.52,1932.41,1844.23,1932.41,956661
2023-10-22,1925.94,1997.21,1908.2,1980.9,914379
2023-10-29,1968.07,2009.47,1953.49,2005.91,876047
2023-11-05,2004.9,2007.93,1969.88,1992.52,865083
2023-11-12,1992.43,1993.16,1933.06,1938.62,788564
2023-11-19,1938.42,1993.36,1931.6,1980.56,674287
2023-11-26,1978.11,2007.53,1965.4,2002.33,551592
2023-12-03,2002.12,2075.36,2000.38,2071.63,397807
2023-12-10,2072.6,2144.77,1994.58,2004.04,356808
2023-12-17,2005.36,2047.9,1973.0,2019.02,583557
2023-12-24,2019.56,2070.7,2015.86,2052.75,1615509
2023-12-31,2053.23,2088.51,2052.97,2063.03,1113721
2024-01-07,2062.91,2078.99,2024.34,2045.3,1622256
2024-01-14,2044.65,2062.33,2013.16,2048.81,2264527
2024-01-21,2047.9,2058.66,2001.68,2029.33,2105863
2024-01-28,2029.7,2037.98,2009.47,2018.49,2199878
2024-02-04,2024.05,2065.54,2019.18,2039.57,2244897
2024-02-11,2040.01,2044.64,2014.76,2024.26,1022019
2024-02-18,2024.15,2031.91,1984.03,2013.18,711573
2024-02-25,2014.69,2041.39,2011.38,2035.52,671589
2024-03-03,2034.32,2088.38,2024.38,2083.26,707541
2024-03-10,2082.51,2195.22,2079.37,2178.55,816497
2024-03-17,2181.21,2189.03,2150.5,2155.82,425337
2024-03-24,2153.03,2222.65,2146.08,2165.27,350261
2024-03-31,2165.9,2236.18,2163.5,2232.88,280634
2024-04-07,2241.94,2330.44,2228.51,2329.28,446098
2024-04-14,2324.16,2431.44,2302.9,2344.22,546458
2024-04-21,2355.6,2417.83,2323.98,2390.63,599897
2024-04-28,2389.8,2389.8,2291.39,2337.78,368261
2024-05-05,2337.22,2346.63,2277.38,2301.67,350204
2024-05-12,2304.58,2378.32,2291.79,2360.47,351937
2024-05-19,2361.9,2422.74,2332.11,2413.84,367250
2024-05-26,2418.33,2450.07,2325.46,2333.86,462366
2024-06-02,2338.09,2364.14,2320.6,2327.46,413597
2024-06-09,2328.79,2387.69,2286.71,2293.38,436326
2024-06-16,2294.71,2341.66,2287.78,2332.6,412299
2024-06-23,2331.47,2368.73,2306.64,2321.42,367545
2024-06-30,2321.36,2339.75,2293.67,2326.4,384255
2024-07-07,2326.9,2392.91,2318.5,2391.06,341699
2024-07-14,2386.21,2424.54,2349.29,2411.59,377795
2024-07-21,2411.51,2483.54,2393.71,2400.3,710986
2024-07-28,2401.79,2431.9,2352.97,2387.34,939704
2024-08-04,2388.7,2477.61,2369.54,2441.38,1032009
2024-08-11,2444.61,2458.65,2364.06,2431.07,1153554
2024-08-18,2429.26,2509.61,2423.75,2507.46,865760
2024-08-25,2508.41,2531.53,2470.73,2511.93,900910
2024-09-01,2511.56,2528.9,2493.55,2503.35,854295
2024-09-08,2502.34,2529.08,2471.77,2497.61,834491
2024-09-15,2497.09,2585.92,2485.44,2578.38,909868
2024-09-22,2579.39,2625.65,2546.71,2622.26,918488
2024-09-29,2619.54,2685.44,2613.78,2659.81,985079
2024-10-06,2658.25,2673.04,2624.59,2653.57,869151
2024-10-13,2649.56,2661.4,2604.77,2656.38,438972
2024-10-20,2655.69,2722.6,2638.33,2721.91,421809
2024-10-27,2720.16,2758.47,2708.78,2747.39,448551
2024-11-03,2732.7,2790.09,2724.72,2735.84,458746
2024-11-10,2738.13,2749.88,2643.33,2684.15,507503
2024-11-17,2682.96,2686.22,2536.77,2561.78,505351
2024-11-24,2564.94,2715.5,2564.79,2715.34,484850
2024-12-01,2692.25,2721.31,2604.86,2650.33,445728
2024-12-08,2652.01,2656.99,2612.32,2632.67,467542
2024-12-15,2643.88,2726.15,2627.57,2648.8,485389
2024-12-22,2650.72,2664.23,2582.92,2623.03,414179
2024-12-29,2620.78,2639.14,2608.13,2621.54,267610
2025-01-05,2621.03,2665.15,2596.09,2639.98,297281
2025-01-12,2641.45,2698.01,2614.45,2688.96,391915
2025-01-19,2690.19,2724.76,2656.84,2702.92,430386
2025-01-26,2703.09,2785.94,2689.26,2771.48,420488
2025-02-02,2769.76,2817.23,2730.48,2798.47,441166
2025-02-09,2804.21,2886.68,2772.17,2861.3,471643
2025-02-16,2857.21,2942.58,2854.81,2882.5,471258
2025-02-23,2883.13,2954.91,2877.6,2935.89,394675
2025-03-02,2934.65,2956.18,2832.57,2859.06,455733
2025-03-09,2857.88,2930.33,2857.88,2911.94,468375
2025-03-16,2912.72,3004.85,2880.26,2986.24,380456
2025-03-23,2983.84,3057.26,2982.22,3022.94,355287
2025-03-30,3023.36,3086.77,3002.46,3084.2,382771
2025-04-06,3086.59,3167.73,3015.78,3037.34,440840
2025-04-13,3008.13,3245.36,2956.26,3237.53,517832
2025-04-20,3228.31,3357.65,3193.57,3327.24,376841
2025-04-27,3332.92,3499.98,3259.98,3318.62,507241
2025-05-04,3325.67,3353.0,3201.91,3240.3,497273
2025-05-11,3240.86,3437.85,3237.44,3327.15,449217
2025-05-18,3291.47,3299.73,3120.78,3201.0,480012
2025-05-25,3219.73,3365.87,3204.57,3357.9,489752
2025-06-01,3353.88,3356.76,3245.52,3288.72,434259
2025-06-08,3298.35,3403.33,3295.92,3312.12,449300
2025-06-15,3314.04,3446.8,3293.61,3434.15,467997
2025-06-22,3434.04,3451.23,3340.37,3368.64,406137
2025-06-29,3392.44,3396.7,3255.89,3274.96,401915
2025-07-06,3275.5,3365.74,3248.48,3337.04,299657
2025-07-13,3335.92,3368.75,3282.77,3355.5,401189
2025-07-20,3362.47,3377.48,3309.9,3350.85,403338
2025-07-27,3350.01,3438.77,3325.08,3336.65,396252
2025-08-03,3331.05,3363.45,3268.17,3363.23,374367
2025-08-10,3362.95,3408.84,3345.07,3397.14,406368
2025-08-17,3400.5,3401.85,3329.85,3336.08,379558
2025-08-24,3335.35,3378.79,3311.55,3371.86,334267
2025-08-31,3368.71,3453.88,3351.29,3448.16,406800
2025-09-07,3445.94,3600.0,3437.12,3587.37,489476
2025-09-14,3592.28,3674.12,3579.64,3642.6,445533
2025-09-21,3644.63,3707.42,3626.69,3685.07,462813
2025-09-28,3685.51,3791.18,3683.69,3760.53,490719
2025-10-05,3758.57,3896.82,3757.78,3886.38,480496
2025-10-12,3888.47,4059.25,3884.26,4012.37,533995
2025-10-19,4003.2,4379.18,4003.2,4252.63,633907
2025-10-26,4247.6,4381.53,4004.22,4112.21,560072
2025-11-02,4079.8,4109.23,3886.62,4002.14,578592
2025-11-09,3989.66,4030.74,3928.9,4000.79,520433
2025-11-16,3999.57,4245.39,3997.76,4085.05,575478
2025-11-23,4081.47,4132.46,3998.36,4065.21,580267
2025-11-30,4069.36,4226.62,4039.89,4219.09,469404
2025-12-07,4222.86,4264.63,4163.43,4199.04,563275
2025-12-14,4197.52,4353.51,4170.27,4299.37,1829195
2025-12-21,4300.26,4374.63,4271.54,4338.51,2263269
2025-12-28,4339.63,4549.92,4339.55,4533.32,1829764
2026-01-04,4530.37,4530.37,4274.49,4326.13,1672307
